
Samples,timestamp,Roll,Pitch,Yow,X,Y,Z,RSSI
41,4342,1.228861977550813,0.7708106865873716,1.9328241970967561,1.1704015617472014,0.7574039546693772,1.1710783363122368,-75
42,4342,0.6909874671698728,0.6338027097344938,0.20355269731235526,0.37648479473143426,1.5674790144285453,1.0488806581171237,-72
43,4342,0.2703241284319334,1.0760416032099893,1.9530365201935274,0.09511090343110123,0.6234098186918212,1.6798159364186356,-86
44,4342,1.5560844354110908,1.8566256331575512,0.17751249495785254,1.1802381062239562,0.8735451365459764,0.4942326977435144,-77
45,4342,0.5641444825858641,1.8034684342192107,0.831464181808015,0.8519714991107082,0.628359354273082,1.6028654069905632,-55
46,4342,0.15221778756338167,0.8339321942121186,0.6999371043602562,0.6412521251522936,1.9376228490974048,1.032108618982684,-90
47,4342,0.4872460987856264,0.3804878533989965,0.8974084368092121,1.9002311915080488,1.7824088454060123,1.282883327956796,-89
48,4342,1.4853041962904672,0.27139488614416585,0.5819851473602512,0.7103062666267341,1.4363397912322755,0.8290877082535857,-73
49,4342,1.5305316323985363,1.76812687052978,1.3339244452413803,1.654706382670425,0.8767727910206904,0.10477864841217142,-45
50,4342,1.0351469414547574,1.2334505130469255,1.2444989339656967,0.3612739461197818,1.6735989366672097,0.6540533234328794,-66
51,4342,1.924399500243188,0.13419379892740757,1.565266792136958,1.4996508516417055,0.6596050274092629,1.9922562629266138,-66
52,4342,1.1762271306185381,0.5462211063873018,0.9187929680632899,1.7500509535366724,0.8771372471441304,1.7532973691593263,-83
53,4342,0.456600535578629,1.7556035358791486,0.9105703892177943,0.5376194449922247,1.2542838701483323,1.5620342340891442,-71
54,4342,1.3955927440241906,0.89990150300849,0.17079035903920162,0.9334049028103495,1.8323833508387277,0.6537519706427757,-40
55,4342,1.609109094877077,1.6138534511926672,1.6828185538368277,0.21617432624481284,1.9087953265989581,0.6144487523577311,-81
56,4342,0.17329834079331913,0.19658644630240552,0.1892388670524316,1.0949178293715618,1.0306944324400344,1.4421284769107074,-51
57,4342,0.8914706767957342,0.8913669536554297,0.906530105001453,1.2773969957485851,0.8469279321158649,1.8599216271603254,-30
58,4342,0.8341618959482787,1.8020019851739966,1.0570360770254557,0.17375138235140167,1.7288699617816812,0.493640252355366,-86
59,4342,0.6565778415584579,0.19915531101165201,0.1941960629000666,0.900248132914749,0.43208769598184305,1.765103942169511,-60
60,4342,1.0936014328447652,1.401833650485724,1.040670297395326,1.1001357467897166,1.388254829418849,1.6590177088880638,-33
61,4342,0.9468296620251394,0.34349641561008626,0.11547794313841497,0.3404476730461996,1.9416614769439628,0.28891679583719876,-39
62,4342,0.4530715128020699,0.5938290084301909,0.7297510880696363,1.9423913883367596,0.5768021140125796,1.3748407203201827,-90
63,4342,0.10046625108991851,0.510829829179474,0.549030013015581,0.955567148295103,1.415522778116444,0.7157033666896501,-81
64,4342,0.9104324341551392,0.1974512935163758,0.5307067413540744,1.6725422796961258,1.7201510649206435,1.7832724561549445,-44
65,4342,0.31604006272704244,1.9885381925940213,1.8480837751365105,1.184392800398934,1.2522682348140601,1.862955056868016,-48
66,4342,1.3689057423730988,0.8993305960983263,0.4434332688487884,1.8960153214882265,0.615396967746695,1.249413659668375,-44
67,4342,1.8760307328118822,0.2606110722634348,1.0675966250654503,0.5688296940008671,1.715865906161454,0.5019907059202326,-79
68,4342,1.9611750446348017,1.1764788086531237,1.979559083530257,0.26449638661570185,1.2853162100416948,0.9545819029754916,-26
69,4342,1.3009535291125298,1.057693751090546,1.3246116405088435,1.7243817133609376,1.7988476148854051,1.578550549087573,-49
70,4342,1.9839153400685117,1.7069549652923999,0.6183926962334492,0.733465667718095,0.803413120932017,1.9648726135317984,-27
71,4342,0.17658626274317052,1.4425356967334708,0.30597928716923234,1.029263176489688,0.5578155482272733,1.0295005344686299,-58
72,4342,0.5644659652664082,1.4165750233845356,0.178136382133469,1.6007285793896027,0.8004648673795202,1.479352859700853,-63
73,4342,0.20467769418133974,1.9697453671329255,1.7484277772745693,1.3012405332467232,1.46400929079173,1.343481541666983,-65
74,4342,1.9677877819870508,1.6898586732822793,0.3240522075412217,0.8900982585349271,0.5635405251282981,1.1568873951370184,-78
75,4342,1.498279827748479,1.408533952551465,0.4775211279473136,1.4474758032241726,0.162686807546304,0.1132859912120554,-83
76,4342,0.6128669717740349,1.5499167551372137,0.5028224196446437,0.5927182262425957,1.2820496398905663,0.28517374806119,-68
77,4342,0.7901975374800302,0.8441448890734401,1.9954667981496137,1.0023379876934144,1.5086114087448408,0.2416653157787753,-72
78,4342,1.3870822018262983,0.38327739904242175,1.7417473606231133,0.2378095523555386,0.8575072285911944,0.5073786559625407,-57
79,4342,0.6184501714199443,1.8664119715601937,0.2866494035470504,0.24612537965981282,1.456408768417657,1.461766022490684,-68
80,4342,1.0338464891862422,0.12310749286382383,0.1346166774685291,0.787002423021297,1.5140040399776882,0.6603515658151935,-36
81,4342,1.9541300523722982,1.51326517570124,0.49196626731807724,1.8814911142329325,1.5246180724298735,0.5563348420490235,-34
82,4342,0.19359210506423077,1.6311097881078016,1.1391890611437012,0.7851850055652072,0.7770506229682862,1.2726724983643107,-47
83,4342,0.1898911079028622,1.0321537549304611,1.2052812464179696,0.20326644363027438,0.47128000818687044,1.901653503567044,-55
84,4342,1.6762407158515633,1.343056519913528,0.518705089769966,1.194859997439071,0.16229284997485222,1.637579215190341,-55
85,4342,1.9042294357040672,1.7856880365107812,0.36949393521235796,0.13327307197481486,0.28607874424651697,0.8459459143531557,-80
86,4342,0.913829145332127,1.5752883476950916,0.9750545421729584,1.3764708221131918,0.9683734790733199,0.6271771731027594,-51
87,4342,1.3937547874571714,0.9694517715188167,0.9708680660635078,1.1285579004452104,1.7573030040321962,1.2504497050387433,-46
88,4342,0.8204402060677102,0.16429093425803068,0.7204381028341319,1.4036783707401863,1.2498308633808206,0.28774551665168935,-85
89,4342,1.9805722812073436,1.2970381171623715,1.5637131920115086,1.632414028377154,0.3592846593779704,1.191950266263688,-70
90,4342,0.529460337058553,1.965442149772695,1.3284941013365696,0.5701106801561371,0.15397472073806306,0.5560574252441166,-67
91,4342,0.563082687546213,0.35346002585200254,1.332735613155505,1.4987411672620021,0.709938394710978,1.4706167225467592,-60
92,4342,1.8181102025328102,0.6861475390008228,1.7301374565233052,0.896121985103248,0.8586215740905468,0.297463000878056,-72
93,4342,0.7522803773868346,0.7450312343226022,0.6730105350594006,0.21866558225328134,0.667413690936212,0.7555315382749286,-39
94,4342,0.9127673756312885,1.4786238452120952,1.4770457688749872,0.4440054742031403,0.5906893822579056,0.8329032370266,-88
95,4342,1.3248932974692793,1.8166544579470725,1.1267617697813779,0.46379476496913885,0.3983935095921447,0.7159458113329106,-48
96,4342,0.8594366050602203,0.8917902491222498,0.9676281201643702,0.39392037766080523,0.7201911334519414,1.9983593250091785,-86
97,4342,1.7030101160718483,1.3815992007976956,1.4766049241596915,1.5638138600799834,1.366751798104107,1.235038069497684,-62
98,4342,0.4955084334612492,0.41475161153858386,1.0528912874210123,1.4818867310845156,1.1060067453249738,0.9540089717958095,-29
99,4342,1.5153626265821056,1.8472253935310752,0.9346561358084512,1.912912283803456,0.9042623628314413,0.46852123420047365,-72
100,4342,0.9776452315106903,0.4434207714614684,1.6000188299160354,1.3585847130721895,1.2508696826717904,0.7155585988345153,-70
101,4342,1.086074376947512,1.2054866994960247,0.7306699849282169,1.8922923297386827,1.4504383727277215,1.4833409541061697,-70
102,4342,1.2954396937715555,1.8128213643508786,1.2641425160654467,1.5093697329107914,1.669103346572416,1.6957427236825189,-38
103,4342,0.9904297978662375,1.4103351409292684,1.2860196600594547,1.4413468890146361,1.9977466241864295,0.41186051945847824,-38
104,4342,1.5416510802070273,0.34974246911544593,0.6771866641237322,0.7585662394355602,0.6971459710254255,1.7005783960540963,-42
105,4342,0.19735622213776757,0.6720681272489548,1.688065598597174,0.6410997807747691,0.8782263004793178,1.106219568601321,-39
106,4342,0.2977624805797736,1.935195263130017,0.23123383748149,0.8392748140788271,1.0942356160862767,1.8340852539857513,-35
107,4342,1.2571798816929072,1.2829651362312542,1.9662570930265661,0.18675279512784065,1.7385539089243243,0.15723023369293476,-27
108,4342,0.8263811635213814,0.5676256051648022,1.557556269331922,0.8704813912282625,1.2226333743186317,1.4266525596039739,-26
109,4342,1.443190753906292,0.590626662271981,1.610018887744881,0.9280513225589407,1.085723264133559,1.7018586758361065,-74
110,4342,0.6941380115843236,1.3253125719476913,0.8245449477815149,1.828490228233332,1.8020780763874864,0.1586266962683412,-27
111,4342,1.336706027952,0.14149214305293034,1.0862281017236013,0.7420617693241157,1.9319296488905429,0.48438050313728254,-40
112,4342,0.848518878008377,0.8226100376961951,1.7747732321285947,1.8557316543600362,1.7642796564826329,1.9721467867769018,-88
113,4342,0.5076547978791118,0.9198471826265489,1.8469048543086468,1.9026968844099785,1.0276116115785048,1.4086628524722513,-75
114,4342,1.6609974593256687,0.7632272447940658,0.34605137678546116,1.7539613737161623,0.23353473390186305,0.7041998514567913,-72
115,4342,1.8107336906048923,1.7385044750189802,1.9610349413788086,1.6205467732492194,1.1561003136529175,1.9183241341929869,-45
116,4342,1.4315393831212164,0.7474666517075512,0.22994477318428416,1.9678602068191715,0.8521509821318655,1.2477389248578765,-30
117,4342,1.1715988078527064,0.6578607179552263,0.49634938675794615,0.4594354519262268,0.8510897799190923,1.1293946262632049,-73
118,4342,0.4376999616468725,1.0044843794033245,0.8547460584041459,1.0762277782652063,1.4581057235574226,0.5667439721635724,-66
119,4342,0.2668403409647083,0.12599961695169185,1.2899707870281523,1.9675151249369691,1.518991940938745,0.6674201693549378,-37
120,4342,0.8187058351290598,0.31262398709807077,1.2592219081188427,0.5131085991075545,0.752642222099854,1.997977194218203,-37
121,4342,1.4545874510981476,1.4351723753119943,0.21393349777307602,0.7943256820231207,1.5343750087801535,1.5304723903468693,-68
122,4342,0.6972493145108338,0.2763081721592235,0.21622593636081175,0.5056925619364125,1.907583769356449,1.1191130038149224,-40
123,4342,1.6392997238619529,0.2977302480399698,0.7327962320260965,0.329623144505766,0.3475734342727417,1.528163017877009,-78
124,4342,1.7343710682276283,0.8536698513568972,1.000291281685078,0.6342008427183128,1.2594663664480443,1.8506422432355194,-52
125,4342,1.8964921997366682,0.41191443202137434,0.1498350093900041,0.3612982157990886,0.534493324692454,0.9486314744023465,-38
126,4342,0.42654942080851144,0.2250324250970393,1.3295561905850446,1.495978003355039,0.473166686353407,0.40219705699500685,-83
127,4342,1.5697532324228702,1.7696241418476086,1.780557628309617,1.3363137431968257,1.1599382950057286,0.09020536304857243,-88
128,4342,1.710073322707182,1.2323802065639309,1.095386248419356,1.2077530134614742,1.5092840630121636,0.7664055168248672,-57
129,4342,0.3524598209226165,1.4032990936876897,0.7465515563575682,0.9036375383958807,1.9006519183255717,1.9509526616727415,-68
130,4342,1.6972535246472313,0.7742355934473794,0.10168867966334885,0.38767583842562303,1.3465462257385463,1.7461336002250378,-63
131,4342,1.7125344132544633,0.6380622400926945,1.8542414493123454,0.1290064977420069,0.6026415866249294,0.5063201999569256,-80
132,4342,0.17231807351681272,0.264150141879115,0.8272708249951874,1.7604954702744124,0.7872947499451062,1.8164129506597528,-60
133,4342,0.574535797365516,0.46692945334026603,0.3679918093319593,0.1365830204596096,0.888341717651336,1.155635882081061,-62
134,4342,1.6847649566655871,0.9483303692881417,0.3269903067969162,0.4009946955812955,1.910481611031562,1.1366030630779935,-40
135,4342,1.022598412390451,1.7549268058473353,0.5189106640327427,1.565463470629174,1.5218574251699826,0.9170506183452528,-49
136,4342,0.7552890307028308,1.5457344301893619,0.7503324453479809,1.3095225236603178,1.7694101236362807,0.5608149092417476,-87
137,4342,1.3991070077053056,1.9762175968342937,1.9416003930747103,0.9470580613622415,1.358161500609388,1.7390084915408581,-38
138,4342,0.7876325116920995,0.9261884706393476,0.16025363425731481,0.5964663115519676,1.241138175613169,1.3143847155332324,-40
139,4342,1.9817696908336373,0.4370506423010504,0.8916905691708711,0.912062322311205,1.357513142047103,0.7823101469030044,-58
140,4342,0.8415478820589833,1.9110680893326597,1.852815013288571,1.6574019868325425,1.8698442140921974,0.8572345949030405,-45
141,4342,0.9507861385807834,0.6968135311175269,0.48550629995382444,1.7223106333733633,0.7018353382141588,1.483460826064875,-83
142,4342,0.11030709395837685,1.691002454269042,0.4689823897565766,1.3642900665837414,0.32896219246975766,0.8705279106535614,-65
143,4342,1.9818933484168897,0.6233970169700299,0.6822829035305432,1.4717178930909955,1.6725721520234311,0.7534072648703715,-81
144,4342,1.311962072903158,1.3155657552497986,0.9431341297680188,1.1309881337292915,0.67795962399457,1.3377339619915012,-29
145,4342,1.692331497279303,1.133784609587232,1.234484489749673,0.687094490716411,0.6704565733741157,0.7434772182367222,-33
146,4342,0.9841733844474155,0.09045755724139987,0.8861940770564872,1.2794297818488154,0.5346081589099086,1.9530699893093038,-40
147,4342,1.0279813682384669,1.3799100678456355,0.6458819273795049,0.5682049933232858,1.2714141345990049,1.829737958516065,-81
148,4342,0.11971551530444849,0.5343192053399611,0.5632572254275973,0.27246420021468704,0.9918350008920148,1.9115240604199266,-46
149,4342,1.1782096594366123,0.4075877394990415,1.1537263436816698,1.83909667164244,0.29714856680132146,0.35394136322547065,-87
150,4342,1.1856183643248355,0.27711129968890924,0.7157978478473872,1.4316274684482415,0.6904057161320287,1.514105296544672,-70
151,4342,1.9305471193531725,1.9612649798384116,1.7932802936908065,0.4954169979952632,0.593722892406177,0.7802556358238041,-88
152,4342,0.18613750099884752,1.1527288812230534,1.5299601211462572,1.0462538431878654,0.9772167725296841,1.3095232648361934,-45
153,4342,0.12948230512315037,0.19631337392017745,0.57183541227149,1.1877427850682845,1.9117017496892117,1.9207188321382516,-75
154,4342,0.8220925268065907,1.524995190464141,1.6818005456244594,1.4214209474563226,0.4249520985215317,0.9417404895992377,-26
155,4342,0.885061505805744,1.271747707120843,1.3499017653364507,0.6882841894843743,1.416641228576465,1.3121319820002202,-58
156,4342,0.7248902850602725,0.14284874399290307,0.9363273896087605,0.4485454434238906,0.5329653274366882,0.5702112179426934,-26
157,4342,1.608901977856089,1.5698415574824025,1.0955297147637266,0.3853236789800508,1.9010178934772615,1.6992063801770065,-62
158,4342,1.1826182041802582,1.2308537682588743,1.4814820305758494,1.959003130293866,1.0373297605794647,1.8947751989368327,-79
159,4342,1.2911756691031606,1.3083656421961654,0.37992147105945373,0.4839618088454867,1.321627571547496,0.8255707252251401,-72
160,4342,0.1658122203328775,1.6883806126455034,0.24940118166876965,1.0225701189532528,1.679305211065507,1.4627006539587433,-47
161,4342,1.3624389989204726,1.927746270550631,0.5129718637455831,0.9219895679980586,1.0604186232602122,0.2464317010052444,-47
162,4342,0.9409598820197392,0.12291282061268562,1.9476357693936592,1.5548699593279272,0.13967349514383887,1.2746925472561894,-68
163,4342,0.8129809279562038,1.1953377315698686,0.7309635888733952,0.39049545558817544,1.8908154361340874,0.889149909964668,-59
164,4342,0.8423808064281313,1.5163759521290168,1.858164175996768,1.27203057345977,0.9833380633966055,1.1069441229584616,-75
165,4342,1.1470964868149778,0.8321045843814211,1.383365422715778,1.2284353397650738,0.266030449472363,0.11719816636460244,-28
166,4342,1.3417230818607597,0.6558557404146823,1.9858169580617389,0.9252604638315644,0.8341320146892288,1.660269640388723,-37
167,4342,0.8724309225645919,1.544492321592448,1.7954447760489038,1.0255573679584613,0.33885525307680175,0.38577212523930304,-65
168,4342,0.5644530162882365,1.6325944423989933,1.3089640051774296,1.3191528948728246,0.5019116879931333,1.617464723035237,-73
169,4342,1.9479146646064627,1.6791120824358987,1.3047178196375004,0.4810843394969915,0.9749690846971346,0.4376415038826893,-82
170,4342,0.9075844136725468,0.6899359123444953,1.4865680085225925,0.7279919470641385,0.34256528213731663,1.6524901443804467,-63
171,4342,1.5163611989897212,1.4787766325087812,1.6699141685229868,1.288202506678673,0.9141004150378412,1.892927968800922,-82
172,4342,0.7967881848505046,0.7257317113192822,0.5083906464291582,0.28668391055952913,1.259935736275442,0.3331885451068418,-88
173,4342,0.1942892438302199,0.14354604806103172,0.4367110738485942,0.9826532087784354,0.16608278510345775,0.5192874230262621,-68
174,4342,0.6173011136222161,0.24529805879812905,0.6180648401855935,1.246137140709816,1.8055571435291322,1.4213675539091213,-50
175,4342,0.9866923858769895,0.3776989798121203,0.977766365484927,0.5023409074691155,0.29291318523608056,0.4728888239150527,-46
176,4342,1.7211006754179203,0.16254064796973686,0.528016509674875,0.512398900274684,1.2232828674922922,0.2544350449385976,-89
177,4342,1.2433362851120147,0.6295928064282831,1.0684517120401429,0.8741188733351263,0.33401757973822654,1.5094170556630435,-84
178,4342,1.3503415201042142,0.7626227541245452,0.47728671157454217,1.721530963191336,1.5558821111753014,1.9465723907393249,-80
179,4342,1.8061458642253032,0.8663828681144019,1.2127314949576646,1.4989295045080486,0.15309958167368332,1.9397224661415637,-68
180,4342,0.8962329976388874,1.6202509034301835,0.7561343126674612,1.2294167072687119,0.12599505056208973,1.2571819610978459,-60
181,4342,1.9653573506385564,1.308534496452183,1.2586453689377972,1.9914295513832114,0.810894538716706,1.213658596501021,-50
182,4342,1.189847285706857,0.5594134275542387,1.2876312304077298,1.456343616852202,1.2941138042892257,1.151783799032871,-51
183,4342,0.6423552177885431,1.6236152057071114,0.33597886125855936,1.4390764655754664,1.1804974060397053,1.5144649977711058,-37
184,4342,1.140978863929279,0.1301352487383593,0.866445191526551,1.8410542659104674,0.7166488755788275,0.8419827123363746,-81
185,4342,0.41666574917241417,1.3185728461889659,1.752747584739781,0.8916306437758732,0.7828483060815001,1.357345723822382,-30
186,4342,1.0246571043084924,0.9046967061989015,1.5287424565441088,1.9324906981120227,1.0637428565861908,0.18160561444137008,-77
187,4342,1.2336441260520257,1.6046333966324817,1.813129433419285,1.8508534701808526,1.022258838376728,0.5643334468774905,-51
188,4342,1.0165968240021004,0.7511045823299487,1.2986870403478816,1.422747990799315,1.0314711486898174,1.0428553478204778,-76
189,4342,1.339633932594783,0.21963132364586538,1.2509121059538435,1.8798336414337689,1.0058440550863754,0.11205866982990434,-72
190,4342,1.32546029683981,1.2218413343693526,0.271308102694098,0.4325248116327747,1.9388085422822305,1.0460261058678877,-59
191,4342,0.9287409472831033,0.18699609620946694,0.30658522944551686,1.4791842964915665,1.740223068496687,1.5879261378237635,-87
192,4342,0.5674537343365994,0.5016897059363636,1.1356091173866671,1.2246812074145987,1.856987493498811,0.39202353803084755,-28
193,4342,0.9175624257784474,1.3243145794332438,0.4979559010949174,1.6769689549553426,1.3085806622264224,1.569817875268188,-83
194,4342,0.7823044779693683,0.2552144710637154,1.787289988637897,0.6561841287792269,1.787348230445146,0.1286361346618769,-83
195,4342,0.4580671062777265,0.10114540448478157,0.37034636438985735,0.9715612866117764,0.10525237558551302,0.7908141478242775,-41
196,4342,1.1725130239636896,0.9398235445387432,1.3104033428332793,1.7902697285812095,0.3959175907630037,1.7523143469802673,-27
197,4342,0.3131472477901613,1.1074337707533404,0.8348313239350272,0.7621344707382721,0.8057438804452248,0.9294634895186462,-67
198,4342,0.9730281073360316,1.7919588300495157,0.3536819731622428,1.122502844117936,1.882298936765061,0.15271189074415742,-71
199,4342,0.997716989204786,1.2975226214699556,1.5996049529066638,1.0373493337406243,1.6175232299715585,0.32640579500529887,-70
200,4342,1.586157809925114,0.6319806859393511,1.6495488974885526,1.6943403722437358,1.6873254164804412,1.7635722532552909,-74
201,4342,1.9901155589069832,0.2391637796271508,0.735586924429053,1.9684171393604646,1.1963684509816115,0.9072736184866506,-71
202,4342,0.33497907001744426,0.7539247832265787,1.395682673917679,1.7836679084484401,1.8732888786112047,0.1704900151748945,-75
203,4342,1.0066769589579205,1.8012515178002844,1.0699480554749654,0.8030197523857446,0.4676269308264296,0.1340409245696922,-75
204,4342,1.5390839580918931,0.39096939255150376,1.8257878584508935,0.8883631219400512,1.4163283577220507,0.8412267171062554,-54
205,4342,1.033708201400767,1.1531320953726363,1.6798392995469373,1.2263164262299424,0.9451240138639353,0.6569945921545914,-59
206,4342,0.5946153695342912,1.4703514774566135,1.2281550683257347,0.4984828449986971,0.614136799008685,1.8552193331607996,-79
207,4342,1.149154406819212,0.4687669073110571,0.0961015350600999,0.32487054891489175,1.6708954661173077,0.5230274476321141,-63
208,4342,0.5942078983218153,1.0628020273449421,1.3611626887449386,1.7505971756252905,0.47666209267187243,1.1539116695303666,-50
209,4342,0.11322398410033387,0.45314869120362755,1.82962708075913,1.4155105408528559,1.4094593517950194,0.44933369582553007,-33
210,4342,0.3123580312901363,1.9567979038731298,0.6962899103929421,0.5554465560965227,0.3257867088808485,1.7771569630637993,-89
211,4342,1.6512227436346376,1.8257821325538872,1.944769319879587,0.6573384348521213,1.226958268374944,0.11096320206884683,-76
212,4342,0.3148792962533408,0.18967106422232277,1.7911317535150801,1.5463807073926892,0.8952536928414108,0.4284688043643685,-77
213,4342,0.4405431405254222,0.5050731003588836,0.8285372853668408,1.3781438276311422,1.0868132981864935,0.30160224660642276,-28
214,4342,0.13487374409437486,1.5344633938933376,1.969262221697791,1.8550238606413012,0.14308457341148678,1.5552125974576347,-86
215,4342,0.1391651062349083,1.276105449608686,1.1492669928674089,0.8651941154338862,0.5993199514631954,1.7463038324367983,-80
216,4342,1.9787858909293308,1.1115767692133944,0.37102282899561445,1.7892910633131809,0.40444609365986894,1.7248318420999167,-33
217,4342,0.9606332899073843,0.9988890553282448,1.9074661693215582,0.6391005335675508,1.6274904242493047,1.3777714366163618,-27
218,4342,0.6397800288990834,1.0513044359855208,1.0853199658802895,1.735792548942866,1.4904559564751263,0.4531002286843777,-47
219,4342,0.6026153987220727,0.09963651586293665,1.9832129322936818,0.9508447686686455,0.8408766477311661,0.7577834334492424,-34
220,4342,0.5304850182853372,1.7777775450099138,0.7601592842406155,1.8290121851340084,1.6798669463073677,1.866736834291188,-31
221,4342,1.533633334710356,1.567037456588127,0.9155503856718891,1.5929728029170969,1.8992853642681289,1.8768129430279208,-73
222,4342,1.730224567241072,1.0683792734947046,1.6803168573797798,1.2846600229662941,1.3243152720697804,1.7692524695030134,-48
223,4342,1.5332589735088873,0.8769548976378104,0.5895991661739601,0.6750727171665635,1.3173005701088951,1.8389955946714323,-34
224,4342,0.9539660221561264,1.5136367279741392,1.1512320235488007,1.8288975995912682,0.25243881432179116,0.25829453836985505,-89
225,4342,0.16973370096008852,1.1028141486792218,0.28032756449787394,0.254837231823409,1.8527775880508295,0.7458726096306035,-85
226,4342,0.16953244008731538,1.0838198442519056,1.8246715862245244,0.9459629309588315,1.6532024580764464,1.4619929461001828,-61
227,4342,1.6654970420978397,1.3364558960427066,0.7552307328398938,0.8659677507950375,1.053934239289353,0.3345871812609861,-71
228,4342,1.505723202171493,0.6767069650788337,1.3594882937107946,0.3436803836392308,0.6169604413999935,1.4714023766574018,-70
